"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Aug 07 06:58:05 GMT 2020","Fri Aug 07 06:58:05 GMT 2020","1","","io.eroshenkoam.allure.IssuesRestTest","","io.eroshenkoam.allure.IssuesRestTest","shouldCreateUserNote","Create issue via api",""
"passed","Fri Aug 07 06:58:05 GMT 2020","Fri Aug 07 06:58:06 GMT 2020","1049","","io.eroshenkoam.allure.IssuesWebTest","","io.eroshenkoam.allure.IssuesWebTest","shouldCloseIssue","Close new issue for authorized user",""
"passed","Fri Aug 07 06:58:05 GMT 2020","Fri Aug 07 06:58:07 GMT 2020","2048","","io.eroshenkoam.allure.PullRequestsWebTest","","io.eroshenkoam.allure.PullRequestsWebTest","shouldCreatePullRequest","Create new pull request for authorized user",""
"passed","Fri Aug 07 06:58:05 GMT 2020","Fri Aug 07 06:58:05 GMT 2020","0","","io.eroshenkoam.allure.IssuesRestTest","","io.eroshenkoam.allure.IssuesRestTest","shouldDeleteUserNote","Close issue via api",""
"passed","Fri Aug 07 06:58:05 GMT 2020","Fri Aug 07 06:58:06 GMT 2020","1049","","io.eroshenkoam.allure.IssuesWebTest","","io.eroshenkoam.allure.IssuesWebTest","shouldAddLabelToIssue","Create new issue with labels",""
"passed","Fri Aug 07 06:58:05 GMT 2020","Fri Aug 07 06:58:05 GMT 2020","30","","io.eroshenkoam.allure.IssuesRestTest","","io.eroshenkoam.allure.IssuesRestTest","shouldDeleteUserNote","Close issue via api",""
"passed","Fri Aug 07 06:58:05 GMT 2020","Fri Aug 07 06:58:06 GMT 2020","1002","","io.eroshenkoam.allure.IssuesWebTest","","io.eroshenkoam.allure.IssuesWebTest","shouldCreateIssue","Create new issue authorized user",""
"passed","Fri Aug 07 06:58:05 GMT 2020","Fri Aug 07 06:58:07 GMT 2020","2048","","io.eroshenkoam.allure.PullRequestsWebTest","","io.eroshenkoam.allure.PullRequestsWebTest","shouldClosePullRequest","Close existing pull request for authorized user",""
"passed","Fri Aug 07 06:58:05 GMT 2020","Fri Aug 07 06:58:05 GMT 2020","30","","io.eroshenkoam.allure.IssuesRestTest","","io.eroshenkoam.allure.IssuesRestTest","shouldCreateUserNote","Create issue via api",""
